Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,Streak
116,"Sunday, Aug 13",boxscore,CHC,@,ARI,W,7,2,,61-55,1,up 1.0,Arrieta,Godley,,3:12,D,"41,760",+
117,"Monday, Aug 14",boxscore,CHC,,CIN,W,15,5,,62-55,1,up 1.5,Quintana,Wojciechowski,,3:45,N,"40,263",++
118,"Tuesday, Aug 15",boxscore,CHC,,CIN,L,1,2,,62-56,1,up 1.5,Lorenzen,Strop,Iglesias,3:04,N,"36,698",-
119,"Wednesday, Aug 16",boxscore,CHC,,CIN,W-wo,7,6,,63-56,1,up 1.5,Davis,Peralta,,3:35,N,"37,021",+
120,"Thursday, Aug 17",boxscore,CHC,,CIN,L,10,13,,63-57,1,up 1.0,Storen,Grimm,Iglesias,3:45,D,"38,675",-
121,"Friday, Aug 18",boxscore,CHC,,TOR,W,7,4,,64-57,1,up 1.5,Arrieta,Happ,Davis,3:02,D,"41,814",+
122,"Saturday, Aug 19",boxscore,CHC,,TOR,W,4,3,,65-57,1,up 2.0,Quintana,Barnes,Davis,3:09,D,"41,558",++
123,"Sunday, Aug 20",boxscore,CHC,,TOR,W-wo,6,5,10,66-57,1,up 2.0,Wilson,Osuna,,3:44,D,"41,459",+++
124,"Tuesday, Aug 22",boxscore,CHC,@,CIN,W,13,9,,67-57,1,up 2.5,Rondon,Peralta,,4:04,N,"16,467",++++
125,"Wednesday, Aug 23",boxscore,CHC,@,CIN,W,9,3,,68-57,1,up 3.5,Montgomery,Wojciechowski,,2:55,N,"15,355",+++++
126,"Thursday, Aug 24",boxscore,CHC,@,CIN,L,2,4,,68-58,1,up 3.0,Lorenzen,Strop,Iglesias,2:47,N,"18,191",-
127,"Friday, Aug 25",boxscore,CHC,@,PHI,L,1,7,,68-59,1,up 3.0,Eickhoff,Quintana,,3:00,N,"24,424",--
128,"Saturday, Aug 26",boxscore,CHC,@,PHI,W,17,2,,69-59,1,up 3.0,Hendricks,Lively,,3:03,N,"29,379",+
129,"Sunday, Aug 27",boxscore,CHC,@,PHI,L,3,6,,69-60,1,up 2.0,Pivetta,Lackey,Neris,2:54,D,"28,689",-
130,"Monday, Aug 28",boxscore,CHC,,PIT,W,6,1,,70-60,1,up 2.5,Montgomery,Williams,,2:50,N,"38,453",+
131,"Tuesday, Aug 29",boxscore,CHC,,PIT,W,4,1,,71-60,1,up 3.5,Arrieta,Kuhl,Davis,2:49,N,"37,370",++
132,"Wednesday, Aug 30",boxscore,CHC,,PIT,W,17,3,,72-60,1,up 3.5,Quintana,Nova,,3:12,N,"36,628",+++
133,"Thursday, Aug 31",boxscore,CHC,,ATL,W,6,2,,73-60,1,up 3.5,Hendricks,Newcomb,,2:59,N,"38,031",++++
134,"Friday, Sep 1",boxscore,CHC,,ATL,W,2,0,,74-60,1,up 3.5,Lackey,Foltynewicz,Davis,2:38,D,"37,280",+++++
135,"Saturday, Sep 2",boxscore,CHC,,ATL,W,14,12,,75-60,1,up 4.5,Lester,Sims,,3:49,D,"41,329",++++++
136,"Sunday, Sep 3",boxscore,CHC,,ATL,L,1,5,,75-61,1,up 3.5,Fried,Montgomery,,2:43,D,"42,145",-
137,"Monday, Sep 4",boxscore,CHC,@,PIT,L,0,12,,75-62,1,up 3.5,Kuhl,Arrieta,,3:05,D,"21,068",--
138,"Tuesday, Sep 5",boxscore,CHC,@,PIT,L,3,4,,75-63,1,up 3.5,LeBlanc,Edwards,Rivero,2:35,N,"14,079",---
139,"Wednesday, Sep 6",boxscore,CHC,@,PIT,W,1,0,,76-63,1,up 4.0,Strop,Hudson,Davis,3:05,N,"17,067",+
140,"Thursday, Sep 7",boxscore,CHC,@,PIT,W,8,2,,77-63,1,up 5.0,Lester,Taillon,,3:13,N,"19,201",++
141,"Friday, Sep 8",boxscore,CHC,,MIL,L,0,2,,77-64,1,up 4.0,Nelson,Lackey,Knebel,2:51,N,"41,020",-
142,"Saturday, Sep 9",boxscore,CHC,,MIL,L,2,15,,77-65,1,up 3.0,Anderson,Montgomery,,3:09,D,"41,167",--
